"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
3.850000000E1,-2.960103540E-1,5.965480819E-2,1.890844367E-2
3.860000000E1,-3.438140954E-1,3.155845880E-2,2.010686615E-2
3.870000000E1,-4.125236513E-1,4.114583869E-2,9.454221834E-3
3.880000000E1,-4.703142467E-1,5.193164106E-3,1.704423091E-2
3.890000000E1,-5.620601459E-1,7.017429446E-2,2.183792086E-2
3.900000000E1,-5.741775288E-1,2.183792086E-2,1.677791480E-2
3.910000000E1,-5.901564953E-1,2.383529167E-2,1.278317318E-2
3.920000000E1,-5.984122947E-1,5.446164409E-2,1.464738594E-2
3.930000000E1,-5.765743738E-1,2.569950442E-2,2.090581448E-2
3.940000000E1,-5.327653741E-1,2.623213664E-2,1.664475675E-2
3.950000000E1,-4.652542407E-1,3.542004236E-2,1.970739199E-2
3.960000000E1,-4.351605205E-1,3.701793901E-2,1.904160172E-2
3.970000000E1,-3.472762048E-1,2.277002723E-2,1.438106983E-2
3.980000000E1,-2.805640198E-1,1.651159870E-2,1.717738897E-2
3.990000000E1,-2.138518347E-1,1.784317924E-2,1.185106681E-2
4.000000000E1,-1.732386283E-1,3.195793296E-2,2.609897858E-2
4.010000000E1,-1.173122456E-1,-1.504686010E-2,1.438106983E-2
4.020000000E1,-1.066596013E-1,3.102582658E-2,2.024002421E-2
4.030000000E1,-1.027980177E-1,3.275688128E-2,2.410160777E-2
4.040000000E1,-1.182443520E-1,2.822950745E-2,1.225054097E-2
4.050000000E1,-1.306280510E-1,5.459480214E-3,1.198422486E-2
4.060000000E1,-1.853560112E-1,3.089266853E-2,1.518001816E-2
4.070000000E1,-2.423476583E-1,2.716424302E-2,1.211738291E-2
4.080000000E1,-2.938798252E-1,3.635214874E-2,1.238369902E-2
4.090000000E1,-3.777693992E-1,3.235740712E-2,9.720537942E-3
4.100000000E1,-4.134557577E-1,2.383529167E-2,1.824265340E-2
4.110000000E1,-4.854942649E-1,3.715109707E-2,9.720537942E-3
4.120000000E1,-5.428853862E-1,4.913532193E-2,1.531317621E-2
4.130000000E1,-5.807022735E-1,3.075951047E-2,1.571265037E-2
4.140000000E1,-5.853628054E-1,2.530003026E-2,1.251685708E-2
4.150000000E1,-5.902896534E-1,2.623213664E-2,1.318264735E-2
4.160000000E1,-5.689843647E-1,1.424791178E-2,1.304948929E-2
4.170000000E1,-5.181179881E-1,1.291633124E-2,1.344896345E-2
4.180000000E1,-4.588626541E-1,3.701793901E-2,1.131843459E-2
4.190000000E1,-4.048004842E-1,3.102582658E-2,1.478054399E-2
4.200000000E1,-3.390204055E-1,3.328951350E-2,1.291633124E-2
4.210000000E1,-2.808303359E-1,2.569950442E-2,1.850896951E-2
4.220000000E1,-2.235723727E-1,2.130528864E-2,1.664475675E-2
4.230000000E1,-1.881523303E-1,3.888215177E-2,8.788431564E-3
4.240000000E1,-1.398159567E-1,2.343581750E-2,1.584580843E-2
4.250000000E1,-1.350222668E-1,6.884271392E-2,2.250371113E-2
4.260000000E1,-1.078580237E-1,2.490055610E-2,1.504686010E-2
4.270000000E1,-1.249022547E-1,1.784317924E-2,1.185106681E-2
4.280000000E1,-1.480717560E-1,1.944107588E-2,1.451422789E-2
4.290000000E1,-1.860218014E-1,3.368898766E-2,1.384843762E-2
4.300000000E1,-2.495381932E-1,5.259743133E-2,1.504686010E-2
4.310000000E1,-2.930808769E-1,3.581951653E-2,1.704423091E-2
4.320000000E1,-3.462109404E-1,2.849582356E-2,2.077265642E-2
4.330000000E1,-4.223773473E-1,5.193164106E-3,1.065264432E-2
4.340000000E1,-4.751079367E-1,4.487426420E-2,1.131843459E-2
4.350000000E1,-5.348959029E-1,3.515372626E-2,1.864212756E-2
4.360000000E1,-5.877596504E-1,2.423476583E-2,1.531317621E-2
4.370000000E1,-5.632585684E-1,-4.261057728E-3,1.651159870E-2
4.380000000E1,-5.808354315E-1,2.237055307E-2,1.717738897E-2
4.390000000E1,-5.628590943E-1,2.649845275E-2,1.584580843E-2
4.400000000E1,-4.921521676E-1,1.810949534E-2,1.717738897E-2
4.410000000E1,-4.330299916E-1,-2.796319134E-3,1.584580843E-2
4.420000000E1,-3.821636150E-1,2.902845577E-2,2.197107891E-2
4.430000000E1,-3.348925058E-1,3.262372323E-2,2.250371113E-2
4.440000000E1,-2.639192630E-1,3.435477793E-2,8.788431564E-3
4.450000000E1,-2.222407921E-1,2.596582053E-2,1.664475675E-2
4.460000000E1,-1.844239048E-1,6.018744041E-2,2.037318226E-2
4.470000000E1,-1.340901604E-1,3.289003934E-2,1.970739199E-2
4.480000000E1,-1.331580540E-1,4.274373533E-2,2.503371415E-2
4.490000000E1,-1.190433003E-1,1.584580843E-2,1.717738897E-2
4.500000000E1,-1.480717560E-1,4.900216387E-2,1.331580540E-2
4.510000000E1,-1.535312363E-1,3.262372323E-2,2.050634032E-2
4.520000000E1,-1.974733941E-1,3.129214269E-2,1.984055005E-2
4.530000000E1,-2.371544942E-1,6.125270484E-3,1.810949534E-2
4.540000000E1,-2.889529772E-1,3.036003631E-2,1.424791178E-2
4.550000000E1,-3.637878035E-1,2.609897858E-2,2.143844669E-2
4.560000000E1,-4.267715631E-1,2.676476885E-2,1.291633124E-2
4.570000000E1,-4.717789853E-1,-8.522115456E-3,1.318264735E-2
4.580000000E1,-5.258411552E-1,2.862898161E-2,1.771002118E-2
4.590000000E1,-6.042712491E-1,8.721852537E-2,1.185106681E-2
4.600000000E1,-5.668538359E-1,4.127899674E-2,1.424791178E-2
4.610000000E1,-5.837649087E-1,2.396844972E-2,1.038632821E-2
4.620000000E1,-5.450159150E-1,1.398159567E-2,2.263686918E-2
4.630000000E1,-5.094627146E-1,3.635214874E-2,1.424791178E-2
4.640000000E1,-4.487426420E-1,1.917475978E-2,1.304948929E-2
4.650000000E1,-4.074636452E-1,3.874899371E-2,9.454221834E-3
4.660000000E1,-3.255714420E-1,5.858954376E-3,1.478054399E-2
4.670000000E1,-2.625876825E-1,3.502056820E-2,1.651159870E-2
4.680000000E1,-2.020007679E-1,2.902845577E-2,2.050634032E-2
4.690000000E1,-1.561943973E-1,-4.953479609E-2,8.388957402E-3
4.700000000E1,-1.491370205E-1,3.262372323E-2,1.997370810E-2
4.710000000E1,-1.295627865E-1,2.103897253E-2,1.078580237E-2
4.720000000E1,-1.249022547E-1,-4.261057728E-3,1.424791178E-2
4.730000000E1,-1.327585798E-1,1.917475978E-2,1.557949232E-2
4.740000000E1,-1.673796739E-1,1.464738594E-3,1.797633729E-2
4.750000000E1,-1.981391844E-1,3.568635847E-2,1.731054702E-2
4.760000000E1,-2.526008284E-1,2.530003026E-2,1.438106983E-2
4.770000000E1,-3.065298403E-1,3.515372626E-2,1.318264735E-2
4.780000000E1,-3.532683173E-1,-3.022687826E-2,1.717738897E-2
4.790000000E1,-4.294347242E-1,2.623213664E-2,1.278317318E-2
4.800000000E1,-4.727110917E-1,2.889529772E-2,1.824265340E-2
4.810000000E1,-5.411543315E-1,2.596582053E-2,7.323692970E-3
4.820000000E1,-5.394232768E-1,-2.756371718E-2,1.012001210E-2
4.830000000E1,-5.765743738E-1,3.075951047E-2,8.655273510E-3
4.840000000E1,-5.846970151E-1,3.395530377E-2,1.318264735E-2
4.850000000E1,-5.089300824E-1,-4.660531890E-3,1.438106983E-2
4.860000000E1,-5.075985018E-1,3.169161685E-2,1.531317621E-2
4.870000000E1,-4.558000188E-1,2.969424604E-2,8.122641294E-3
4.880000000E1,-3.970773170E-1,4.247741923E-2,1.744370507E-2
4.890000000E1,-3.262372323E-1,1.571265037E-2,2.063949837E-2
4.900000000E1,-2.874882386E-1,5.779059544E-2,2.223739502E-2
4.910000000E1,-2.201102633E-1,1.797633729E-2,1.424791178E-2
4.920000000E1,-1.777660021E-1,2.942792993E-2,1.265001513E-2
4.930000000E1,-1.639175645E-1,3.954794204E-2,1.531317621E-2
4.940000000E1,-1.247690966E-1,6.657902700E-3,1.677791480E-2
4.950000000E1,-1.105211848E-1,3.275688128E-2,9.187905726E-3
4.960000000E1,-1.459412272E-1,2.676476885E-2,9.587379888E-3
4.970000000E1,-1.789644246E-1,4.474110614E-2,2.063949837E-2
4.980000000E1,-2.110555156E-1,1.691107286E-2,1.411475372E-2
4.990000000E1,-2.442118710E-1,2.383529167E-2,9.720537942E-3
5.000000000E1,-2.985403571E-1,3.448793599E-2,1.158475070E-2
5.010000000E1,-3.448793599E-1,-1.051948627E-2,1.464738594E-2
5.020000000E1,-4.363589430E-1,4.221110312E-2,1.198422486E-2
5.030000000E1,-4.876247937E-1,4.554005447E-2,1.717738897E-2
5.040000000E1,-5.384911704E-1,3.914846788E-2,1.784317924E-2
5.050000000E1,-5.368932737E-1,3.342267155E-2,1.797633729E-2
5.060000000E1,-5.696501550E-1,6.910903003E-2,1.651159870E-2
5.070000000E1,-5.741775288E-1,1.424791178E-2,1.451422789E-2
5.080000000E1,-5.380916962E-1,3.022687826E-2,1.371527956E-2
5.090000000E1,-5.030711280E-1,6.258428538E-2,1.371527956E-2
5.100000000E1,-4.604605507E-1,2.689792691E-2,1.478054399E-2
5.110000000E1,-3.968110009E-1,2.436792388E-2,1.930791783E-2
5.120000000E1,-3.265035484E-1,2.077265642E-2,2.063949837E-2
5.130000000E1,-3.075951047E-1,4.647216085E-2,1.384843762E-2
5.140000000E1,-2.155828894E-1,2.769687523E-2,1.984055005E-2
5.150000000E1,-1.768338957E-1,2.463423999E-2,1.837581145E-2
5.160000000E1,-1.379517439E-1,-1.824265340E-2,2.303634334E-2
5.170000000E1,-1.416801695E-1,3.422161988E-2,1.451422789E-2
5.180000000E1,-1.307612090E-1,7.709851327E-2,2.383529167E-2
5.190000000E1,-1.458080691E-1,1.944107588E-2,1.970739199E-2
5.200000000E1,-1.659149353E-1,3.302319739E-2,1.198422486E-2
5.210000000E1,-2.087918287E-1,5.060006052E-2,1.398159567E-2
5.220000000E1,-2.491387190E-1,3.182477491E-2,2.436792388E-2
5.230000000E1,-3.110572141E-1,2.343581750E-2,1.118527654E-2
5.240000000E1,-3.751062381E-1,3.222424907E-2,1.677791480E-2
5.250000000E1,-4.139883899E-1,-6.258428538E-3,1.584580843E-2
5.260000000E1,-4.787032041E-1,2.383529167E-2,1.078580237E-2
5.270000000E1,-5.328985321E-1,3.115898464E-2,7.456851024E-3
5.280000000E1,-5.415538056E-1,-1.344896345E-2,1.677791480E-2
5.290000000E1,-5.745770030E-1,2.490055610E-2,1.344896345E-2
5.300000000E1,-5.838980668E-1,2.463423999E-2,9.587379888E-3
5.310000000E1,-5.632585684E-1,2.316950140E-2,1.424791178E-2
5.320000000E1,-5.021390216E-1,3.901530982E-2,1.984055005E-2
5.330000000E1,-4.396878943E-1,3.861583566E-3,1.757686313E-2
5.340000000E1,-4.040015358E-1,2.836266550E-2,1.997370810E-2
5.350000000E1,-3.410177763E-1,3.422161988E-2,1.784317924E-2
5.360000000E1,-2.810966520E-1,5.992112430E-3,1.784317924E-2
5.370000000E1,-2.500708254E-1,6.870955586E-2,1.438106983E-2
5.380000000E1,-2.002697132E-1,2.024002421E-2,1.198422486E-2
5.390000000E1,-1.468733336E-1,1.691107286E-2,1.651159870E-2
5.400000000E1,-1.398159567E-1,1.318264735E-2,1.278317318E-2
5.410000000E1,-1.331580540E-1,3.022687826E-2,1.531317621E-2
5.420000000E1,-1.504686010E-1,3.075951047E-2,2.050634032E-2
5.430000000E1,-1.669801997E-1,2.263686918E-3,1.091896043E-2
5.440000000E1,-2.262355337E-1,3.954794204E-2,1.251685708E-2
5.450000000E1,-2.507366157E-1,2.929477188E-2,1.984055005E-2
5.460000000E1,-2.992061473E-1,2.103897253E-2,1.171790875E-2
5.470000000E1,-3.556651622E-1,1.038632821E-2,2.463423999E-2
5.480000000E1,-4.178499735E-1,3.089266853E-2,1.331580540E-2
5.490000000E1,-5.061337633E-1,4.554005447E-2,1.371527956E-2
5.500000000E1,-5.155879851E-1,2.423476583E-2,1.757686313E-2
5.510000000E1,-5.823001701E-1,2.503371415E-2,1.677791480E-2
5.520000000E1,-5.729791064E-1,-1.717738897E-2,1.557949232E-2
5.530000000E1,-5.508748694E-1,2.663161080E-2,1.824265340E-2
5.540000000E1,-5.274390519E-1,4.207794506E-2,2.250371113E-2
5.550000000E1,-4.948153287E-1,1.265001513E-2,1.278317318E-2
5.560000000E1,-4.475442195E-1,3.089266853E-2,1.464738594E-2
5.570000000E1,-3.910852046E-1,3.169161685E-2,2.063949837E-2
5.580000000E1,-3.237072293E-1,3.648530680E-2,1.371527956E-2
5.590000000E1,-2.952114057E-1,2.929477188E-2,1.171790875E-2
5.600000000E1,-2.319613301E-1,2.809634939E-2,1.651159870E-2
5.610000000E1,-1.785649504E-1,2.263686918E-2,1.464738594E-2
5.620000000E1,-1.552622910E-1,-1.411475372E-2,1.890844367E-2
5.630000000E1,-1.514007074E-1,2.463423999E-2,1.371527956E-2
5.640000000E1,-1.378185859E-1,2.237055307E-2,1.930791783E-2
5.650000000E1,-1.466070175E-1,2.942792993E-2,1.078580237E-2
5.660000000E1,-1.771002118E-1,2.090581448E-2,1.438106983E-2
5.670000000E1,-2.065281418E-1,4.913532193E-2,1.584580843E-2
5.680000000E1,-2.560629378E-1,2.423476583E-2,1.944107588E-2
5.690000000E1,-3.045324695E-1,2.716424302E-2,1.091896043E-2
5.700000000E1,-3.605920102E-1,1.238369902E-2,1.438106983E-2
5.710000000E1,-4.306331466E-1,7.629956494E-2,1.584580843E-2
5.720000000E1,-4.751079367E-1,2.756371718E-2,1.731054702E-2
5.730000000E1,-5.145227207E-1,2.583266248E-2,1.038632821E-2
5.740000000E1,-5.556685593E-1,-1.557949232E-2,1.438106983E-2
5.750000000E1,-5.554022432E-1,3.635214874E-2,1.025317016E-2
5.760000000E1,-5.556685593E-1,2.330265945E-2,1.731054702E-2
5.770000000E1,-5.404885412E-1,1.438106983E-2,1.944107588E-2
5.780000000E1,-5.218464136E-1,2.862898161E-2,1.784317924E-2
5.790000000E1,-4.426173715E-1,2.130528864E-3,1.291633124E-2
5.800000000E1,-4.012052167E-1,2.822950745E-2,1.518001816E-2
5.810000000E1,-3.440804115E-1,3.502056820E-2,1.438106983E-2
5.820000000E1,-2.793655973E-1,2.623213664E-2,1.611212453E-2
5.830000000E1,-2.307629076E-1,3.768372928E-2,1.504686010E-2
5.840000000E1,-2.065281418E-1,2.170476280E-2,1.704423091E-2
5.850000000E1,-1.612544034E-1,3.542004236E-2,2.290318529E-2
5.860000000E1,-1.763012635E-1,6.751113338E-2,2.237055307E-2
5.870000000E1,-1.350222668E-1,1.597896648E-2,1.731054702E-2
5.880000000E1,-1.386175342E-1,3.169161685E-2,1.491370205E-2
5.890000000E1,-1.841575887E-1,3.994741620E-4,1.398159567E-2
5.900000000E1,-2.055960354E-1,2.796319134E-2,1.531317621E-2
5.910000000E1,-2.323608042E-1,3.635214874E-2,1.984055005E-2
5.920000000E1,-3.079945789E-1,4.234426117E-2,1.531317621E-2
5.930000000E1,-3.448793599E-1,2.516687221E-2,2.210423696E-2
5.940000000E1,-4.127899674E-1,2.969424604E-2,2.130528864E-2
5.950000000E1,-4.657868729E-1,2.423476583E-2,1.784317924E-2
5.960000000E1,-5.042695505E-1,2.956108799E-2,2.596582053E-2
5.970000000E1,-5.366269576E-1,1.464738594E-3,1.478054399E-2
5.980000000E1,-5.644569909E-1,2.303634334E-2,1.318264735E-2
5.990000000E1,-5.800364832E-1,1.771002118E-2,1.358212151E-2
6.000000000E1,-5.619269879E-1,2.889529772E-2,8.522115456E-3
6.010000000E1,-5.282380002E-1,2.130528864E-2,1.704423091E-2
6.020000000E1,-4.720453014E-1,3.928162593E-2,1.664475675E-2
6.030000000E1,-4.033357456E-1,4.274373533E-2,1.651159870E-2
6.040000000E1,-3.624562230E-1,7.550061662E-2,1.704423091E-2
6.050000000E1,-3.018693084E-1,3.209109101E-2,1.451422789E-2
6.060000000E1,-2.406166036E-1,2.729740107E-2,2.090581448E-2
6.070000000E1,-2.129197283E-1,7.137271694E-2,2.277002723E-2
6.080000000E1,-1.641838806E-1,2.436792388E-2,1.717738897E-2
6.090000000E1,-1.609880873E-1,5.952165014E-2,1.850896951E-2
6.100000000E1,-1.553954490E-1,2.756371718E-2,2.063949837E-2
6.110000000E1,-1.616538776E-1,1.917475978E-2,1.757686313E-2
6.120000000E1,-1.693770447E-1,1.704423091E-2,1.171790875E-2
6.130000000E1,-2.014681357E-1,3.169161685E-2,1.744370507E-2
6.140000000E1,-2.452771355E-1,2.197107891E-2,1.464738594E-2
6.150000000E1,-3.102582658E-1,1.637844064E-2,1.890844367E-2
6.160000000E1,-3.319630286E-1,-2.436792388E-2,1.504686010E-2
6.170000000E1,-4.081294355E-1,2.237055307E-2,1.318264735E-2
6.180000000E1,-4.320978852E-1,2.849582356E-2,1.158475070E-2
6.190000000E1,-5.099953468E-1,7.044061057E-2,5.193164106E-3
6.200000000E1,-5.376922221E-1,2.929477188E-2,1.771002118E-2
6.210000000E1,-5.749764772E-1,2.569950442E-2,1.557949232E-2
6.220000000E1,-5.704491033E-1,4.793689944E-2,2.569950442E-2
6.230000000E1,-5.478122342E-1,3.874899371E-2,2.143844669E-2
6.240000000E1,-5.133242982E-1,3.502056820E-2,1.864212756E-2
6.250000000E1,-4.659200309E-1,3.142530074E-2,1.731054702E-2
6.260000000E1,-4.141215479E-1,2.809634939E-2,1.398159567E-2
6.270000000E1,-3.617904327E-1,4.554005447E-2,9.321063780E-3
6.280000000E1,-3.043993114E-1,2.583266248E-2,2.050634032E-2
6.290000000E1,-2.390187069E-1,2.982740410E-2,1.864212756E-2
6.300000000E1,-2.078597223E-1,6.404902397E-2,2.024002421E-2
6.310000000E1,-1.782986343E-1,2.103897253E-2,1.571265037E-2
6.320000000E1,-1.623196678E-1,2.756371718E-2,1.464738594E-2
6.330000000E1,-1.636512484E-1,3.462109404E-3,1.890844367E-2
6.340000000E1,-1.334243701E-1,-1.864212756E-3,1.198422486E-2
6.350000000E1,-1.772333699E-1,2.783003329E-2,8.788431564E-3
6.360000000E1,-2.143844669E-1,3.275688128E-2,1.824265340E-2
6.370000000E1,-2.271676401E-1,3.728425512E-3,2.490055610E-2
6.380000000E1,-2.897519255E-1,1.997370810E-2,2.063949837E-2
6.390000000E1,-3.395530377E-1,3.621899069E-2,1.438106983E-2
6.400000000E1,-3.925499432E-1,2.503371415E-2,2.370213361E-2
6.410000000E1,-4.217115570E-1,2.410160777E-2,1.371527956E-2
6.420000000E1,-4.977448059E-1,6.711165922E-2,6.524744646E-3
6.430000000E1,-5.371595898E-1,2.183792086E-2,1.824265340E-2
6.440000000E1,-5.691175228E-1,3.542004236E-2,1.544633426E-2
6.450000000E1,-5.370264318E-1,-3.342267155E-2,2.556634637E-2
6.460000000E1,-5.394232768E-1,2.343581750E-2,8.921589618E-3
6.470000000E1,-5.107942951E-1,1.637844064E-2,1.278317318E-2
6.480000000E1,-4.653873987E-1,-1.318264735E-2,7.989483240E-3
6.490000000E1,-4.241084020E-1,2.024002421E-2,1.171790875E-2
6.500000000E1,-3.759051864E-1,2.769687523E-2,2.796319134E-2
6.510000000E1,-3.054645759E-1,1.717738897E-2,1.531317621E-2
6.520000000E1,-2.535329348E-1,2.556634637E-2,1.704423091E-2
6.530000000E1,-2.142513089E-1,-1.198422486E-3,2.303634334E-2
6.540000000E1,-1.874865400E-1,2.277002723E-2,1.731054702E-2
6.550000000E1,-1.569933457E-1,2.716424302E-2,1.038632821E-2
6.560000000E1,-1.535312363E-1,7.310377165E-2,1.398159567E-2
6.570000000E1,-1.591238745E-1,2.436792388E-2,1.904160172E-2
6.580000000E1,-1.664475675E-1,3.781688734E-2,1.837581145E-2
6.590000000E1,-1.866875917E-1,1.411475372E-2,2.383529167E-2
6.600000000E1,-2.514024060E-1,2.330265945E-2,2.277002723E-2
6.610000000E1,-2.793655973E-1,2.889529772E-2,1.424791178E-2
6.620000000E1,-3.519367367E-1,1.850896951E-2,1.904160172E-2
6.630000000E1,-3.881557274E-1,3.142530074E-2,5.725796322E-3
6.640000000E1,-4.462126390E-1,2.716424302E-2,1.997370810E-2
6.650000000E1,-4.862932132E-1,2.929477188E-2,2.130528864E-2
6.660000000E1,-5.241101005E-1,8.655273510E-3,2.130528864E-2
6.670000000E1,-5.540706627E-1,3.502056820E-2,1.091896043E-2
6.680000000E1,-5.258411552E-1,-3.861583566E-3,1.850896951E-2
6.690000000E1,-5.584648785E-1,4.660531890E-2,1.411475372E-2
6.700000000E1,-5.237106264E-1,2.916161383E-2,9.054747672E-3
6.710000000E1,-4.885569001E-1,6.817692365E-2,8.655273510E-3
6.720000000E1,-4.265052470E-1,2.250371113E-2,1.025317016E-2
6.730000000E1,-3.850930922E-1,1.171790875E-2,1.211738291E-2
6.740000000E1,-3.490072595E-1,3.129214269E-2,1.864212756E-2
6.750000000E1,-2.743055912E-1,2.822950745E-2,2.490055610E-2
6.760000000E1,-2.358229136E-1,2.503371415E-2,6.391586592E-3
6.770000000E1,-1.892175947E-1,5.885585987E-2,1.810949534E-2
6.780000000E1,-1.595233487E-1,2.237055307E-2,1.171790875E-2
6.790000000E1,-1.680454641E-1,2.330265945E-2,1.478054399E-2
6.800000000E1,-1.627191420E-1,6.657902700E-3,1.571265037E-2
6.810000000E1,-1.537975524E-1,-9.454221834E-3,2.157160475E-2
6.820000000E1,-1.720402058E-1,1.118527654E-2,1.731054702E-2
6.830000000E1,-2.279665884E-1,2.902845577E-2,2.117213059E-2
6.840000000E1,-2.841592872E-1,5.619269879E-2,1.731054702E-2
6.850000000E1,-3.016029923E-1,1.677791480E-2,2.330265945E-2
6.860000000E1,-3.739078156E-1,2.476739804E-2,2.024002421E-2
