"Time (s)","Angular velocity x (rad/s)","Angular velocity y (rad/s)","Angular velocity z (rad/s)"
3.940000000E1,2.343581750E-1,3.275688128E-2,2.916161383E-2
3.950000000E1,2.523345123E-1,2.316950140E-2,2.316950140E-2
3.960000000E1,2.950782477E-1,3.222424907E-2,2.556634637E-2
3.970000000E1,3.118561625E-1,4.780374139E-2,2.756371718E-2
3.980000000E1,3.496730498E-1,1.331580540E-4,2.769687523E-2
3.990000000E1,3.755057123E-1,1.597896648E-2,3.182477491E-2
4.000000000E1,3.997404781E-1,2.356897556E-2,2.716424302E-2
4.010000000E1,4.195810282E-1,1.997370810E-2,3.235740712E-2
4.020000000E1,4.253068245E-1,2.902845577E-2,2.210423696E-2
4.030000000E1,4.067978550E-1,3.275688128E-2,2.996056215E-2
4.040000000E1,3.873567791E-1,-2.050634032E-2,3.355582961E-2
4.050000000E1,3.607251683E-1,2.183792086E-2,3.129214269E-2
4.060000000E1,3.412840924E-1,1.944107588E-2,2.982740410E-2
4.070000000E1,3.141198494E-1,2.316950140E-2,2.822950745E-2
4.080000000E1,2.921487705E-1,2.197107891E-2,3.661846485E-2
4.090000000E1,2.668487402E-1,2.916161383E-2,3.475425209E-2
4.100000000E1,2.420813422E-1,1.225054097E-2,2.676476885E-2
4.110000000E1,2.230397404E-1,-5.326322160E-4,1.771002118E-2
4.120000000E1,2.055960354E-1,8.388957402E-3,1.518001816E-2
4.130000000E1,1.866875917E-1,3.595267458E-2,2.503371415E-2
4.140000000E1,1.712412574E-1,3.022687826E-2,2.370213361E-2
4.150000000E1,1.597896648E-1,3.422161988E-2,2.410160777E-2
4.160000000E1,1.657817772E-1,2.676476885E-2,2.516687221E-2
4.170000000E1,1.521996557E-1,3.169161685E-2,2.436792388E-2
4.180000000E1,1.651159870E-1,2.623213664E-2,2.530003026E-2
4.190000000E1,1.700428350E-1,7.044061057E-2,2.649845275E-2
4.200000000E1,1.717738897E-1,1.997370810E-2,2.396844972E-2
4.210000000E1,1.755023152E-1,3.834951955E-2,2.263686918E-2
4.220000000E1,1.970739199E-1,2.609897858E-2,2.902845577E-2
4.230000000E1,2.229065824E-1,2.117213059E-2,2.982740410E-2
4.240000000E1,2.508697737E-1,3.355582961E-2,1.984055005E-2
4.250000000E1,2.608566278E-1,3.661846485E-2,2.396844972E-2
4.260000000E1,2.806971778E-1,8.921589618E-3,2.490055610E-2
4.270000000E1,3.105245819E-1,6.817692365E-2,3.328951350E-2
4.280000000E1,3.292998675E-1,1.624528259E-2,4.087952258E-2
4.290000000E1,3.584614814E-1,3.235740712E-2,3.249056518E-2
4.300000000E1,3.708451804E-1,2.037318226E-2,3.435477793E-2
4.310000000E1,3.822967730E-1,2.836266550E-2,3.408846182E-2
4.320000000E1,3.651193841E-1,1.491370205E-2,2.756371718E-2
4.330000000E1,3.551325300E-1,3.994741620E-2,3.768372928E-2
4.340000000E1,3.398193538E-1,2.436792388E-2,1.438106983E-2
4.350000000E1,3.167830105E-1,2.969424604E-2,3.129214269E-2
4.360000000E1,3.074619467E-1,2.623213664E-2,2.090581448E-2
4.370000000E1,2.704440077E-1,3.169161685E-2,2.490055610E-2
4.380000000E1,2.507366157E-1,2.090581448E-2,3.182477491E-2
4.390000000E1,2.415487100E-1,1.211738291E-2,3.075951047E-2
4.400000000E1,1.997370810E-1,5.912217598E-2,1.997370810E-2
4.410000000E1,2.069276159E-1,6.791060754E-2,1.624528259E-2
4.420000000E1,1.966744458E-1,1.198422486E-2,2.809634939E-2
4.430000000E1,1.924133880E-1,2.836266550E-2,2.836266550E-2
4.440000000E1,1.956091813E-1,2.689792691E-2,1.930791783E-2
4.450000000E1,1.813612695E-1,3.022687826E-2,2.024002421E-2
4.460000000E1,1.906823333E-1,3.462109404E-2,1.225054097E-2
4.470000000E1,1.894839108E-1,4.966795414E-2,1.850896951E-2
4.480000000E1,2.117213059E-1,-1.757686313E-2,2.676476885E-2
4.490000000E1,2.093244609E-1,1.957423394E-2,2.170476280E-2
4.500000000E1,2.275671143E-1,2.516687221E-2,2.889529772E-2
4.510000000E1,2.335592267E-1,1.824265340E-2,2.476739804E-2
4.520000000E1,2.571282023E-1,2.596582053E-2,2.197107891E-2
4.530000000E1,2.677808466E-1,2.277002723E-2,2.436792388E-2
4.540000000E1,3.008040440E-1,-3.994741620E-3,2.889529772E-2
4.550000000E1,2.901513997E-1,6.058691457E-2,2.516687221E-2
4.560000000E1,3.207777521E-1,2.063949837E-2,2.996056215E-2
4.570000000E1,3.328951350E-1,2.769687523E-2,2.836266550E-2
4.580000000E1,3.426156729E-1,3.062635242E-2,3.581951653E-2
4.590000000E1,3.246393357E-1,2.769687523E-2,2.676476885E-2
4.600000000E1,3.137203752E-1,5.219795717E-2,2.609897858E-2
4.610000000E1,3.050651017E-1,3.914846788E-2,2.370213361E-2
4.620000000E1,2.848250775E-1,1.637844064E-2,3.382214572E-2
4.630000000E1,2.697782174E-1,3.036003631E-2,3.448793599E-2
4.640000000E1,2.571282023E-1,1.930791783E-2,3.515372626E-2
4.650000000E1,2.507366157E-1,3.062635242E-2,2.450108194E-2
4.660000000E1,2.306297495E-1,2.490055610E-2,2.530003026E-2
4.670000000E1,2.338255428E-1,1.864212756E-2,1.771002118E-2
4.680000000E1,2.312955398E-1,5.619269879E-2,2.157160475E-2
4.690000000E1,2.217081599E-1,2.783003329E-2,2.756371718E-2
4.700000000E1,2.286323787E-1,3.036003631E-2,2.783003329E-2
4.710000000E1,2.086586706E-1,1.731054702E-2,2.316950140E-2
4.720000000E1,2.170476280E-1,2.410160777E-2,2.103897253E-2
4.730000000E1,2.106560414E-1,3.675162290E-2,1.944107588E-2
4.740000000E1,2.254365854E-1,2.569950442E-2,2.902845577E-2
4.750000000E1,2.344913331E-1,5.566006657E-2,3.275688128E-2
4.760000000E1,2.452771355E-1,2.636529469E-2,2.063949837E-2
4.770000000E1,2.544650412E-1,2.423476583E-2,3.289003934E-2
4.780000000E1,2.737729590E-1,2.649845275E-2,2.809634939E-2
4.790000000E1,2.856240258E-1,1.864212756E-2,2.889529772E-2
4.800000000E1,2.953445638E-1,2.436792388E-2,3.049319437E-2
4.810000000E1,2.922819285E-1,-4.261057728E-3,2.902845577E-2
4.820000000E1,3.016029923E-1,-6.657902700E-3,2.716424302E-2
4.830000000E1,2.890861352E-1,2.170476280E-2,2.077265642E-2
4.840000000E1,2.846919195E-1,2.290318529E-2,3.102582658E-2
4.850000000E1,2.822950745E-1,3.289003934E-2,3.528688431E-2
4.860000000E1,2.719087463E-1,3.262372323E-2,2.370213361E-2
4.870000000E1,2.619218922E-1,-2.024002421E-2,2.356897556E-2
4.880000000E1,2.463423999E-1,4.540689641E-2,2.876213966E-2
4.890000000E1,2.440787130E-1,2.383529167E-2,1.984055005E-2
4.900000000E1,2.559297798E-1,2.809634939E-2,1.731054702E-2
4.910000000E1,2.332929106E-1,2.450108194E-2,2.316950140E-2
4.920000000E1,2.400839714E-1,2.157160475E-2,2.623213664E-2
4.930000000E1,2.412823938E-1,1.704423091E-2,3.222424907E-2
4.940000000E1,2.342250170E-1,3.528688431E-2,3.129214269E-2
4.950000000E1,2.412823938E-1,5.512743436E-2,1.078580237E-2
4.960000000E1,2.439455549E-1,1.890844367E-2,2.303634334E-2
4.970000000E1,2.530003026E-1,2.916161383E-2,2.636529469E-2
4.980000000E1,2.655171597E-1,2.370213361E-2,2.796319134E-2
4.990000000E1,2.645850533E-1,2.223739502E-2,2.370213361E-2
5.000000000E1,2.595250472E-1,3.009372020E-2,2.490055610E-2
5.010000000E1,2.740392751E-1,1.051948627E-2,2.010686615E-2
5.020000000E1,2.623213664E-1,3.115898464E-2,2.876213966E-2
5.030000000E1,2.563292540E-1,1.837581145E-2,2.663161080E-2
5.040000000E1,2.552639895E-1,2.982740410E-2,3.289003934E-2
5.050000000E1,2.564624120E-1,3.262372323E-2,3.062635242E-2
